,ENTRPRS,PRDUCT,REGIST_DT,STTEMNT_NO
16743,콜마비앤에이치(주)푸디팜사업부문,종합비타민&미네랄 우먼,20150522,20060020003521
16744,(주)한국씨엔에스팜,종합비타민ABCDE,20150522,20040020007816
16745,(주)허브큐어,종합비타민골목대장,20150522,2004001516265
16746,(주)녹십초알로에,종합비타민무기질,20150522,2004001701314
16747,(주)뉴트리바이오텍,종합비타민무기질 실버,20150522,20070017035456
16748,주식회사 노바렉스,종합비타민미네랄,20150522,20040020008556
16749,종근당건강(주),종합비타민미네랄,20150522,20040020016488
16750,(주)한국씨엔에스팜,종합비타민미네랄,20150522,200400200071097
16751,주식회사 노바렉스,종합비타민미네랄,20180117,200400200081771
16752,(주)한국씨엔에스팜,종합비타민미네랄 망고요구르트맛,20150522,200400200071464
16753,종근당건강(주),종합비타민미네랄 블루베리맛,20150522,20040020016451
16754,(주)한국씨엔에스팜,종합비타민미네랄 블루베리맛,20150522,200400200071167
16755,종근당건강(주),종합비타민미네랄 플러스,20150522,20040020016499
16756,주식회사한미양행,종합비타민미네랄15,20170727,20040015083916
16757,주식회사한미양행,종합비타민미네랄17,20160425,20040015083792
16758,(주)한국씨엔에스팜,종합비타민미네랄로얄,20150522,200400200071053
16759,(주)한국씨엔에스팜,종합비타민미네랄프리미엄,20150522,20040020007639
16760,(주)한국씨엔에스팜,종합비타민프리미엄,20150522,20040020007533
16761,(주)한국씨엔에스팜,종합비타민플러스미네랄,20150522,20040020007525
16762,(주)한국씨엔에스팜,종합비타민플러스아이,20150522,20040020007700
16763,주식회사한미양행,종합영양 멀티비타민미네랄,20180411,200400150831007
16764,(주)힐링푸드,좋은데 프리미엄,20150522,200900160017
16765,(주)비오팜,좋은버릇 참 비타민 멀티,20170622,20040017021689
16766,(주)비오팜,좋은버릇 참 유산균,20170620,20040017021688
16767,(주)비오팜,좋은버릇 참 유산균 레이디,20171110,20040017021739
16768,(주)비오팜,좋은버릇 참 유산균 레이디 골드,20170616,20040017021687
16769,(주)비오팜,좋은버릇 참 유산균 파워맨,20180214,20040017021764
16770,(주)남양 F&B,좋은비타민 츄어블 칼슘,20150522,2008002000596
16771,주식회사한미양행,좋은비타민A,20150522,20040015083543
16772,(주)허브큐어,좋은아침,20180830,20040015162242
16773,비씨엘바이오제약(주),좋은여정,20171128,20040020041265
16774,엠에스바이오텍(주),좋은유산균,20150522,20040020020362
16775,농업회사법인 (주)삼흥,좋은홍삼정,20150522,2007001702340
16776,농업회사법인 (주)삼흥,좋은홍삼차골드,20150522,2007001702344
16777,(주)비오팜,죠인트서포트글루코사민,20170628,20040017021693
16778,종근당건강(주),죠인트서포트글루코사민,20150522,2004002001610
16779,콜마비앤에이치(주)푸디팜사업부문,죠인트서포트글루코사민,20160307,20060020003915
16780,고려인삼연구(주),주니어 이천일홍삼,20160516,2004001703868
16781,(주)서흥,주니어골드,20150522,20040020006432
16782,(주)한국씨엔에스팜,주니어골드비타,20150522,20040020007973
16783,종근당건강(주),주니어홍삼,20180516,20040020016608
16784,영농조합법인 물댄동산,주머니속 홍삼정,20150728,201400160435
16785,(주)네추럴에프앤피,주홍이 11플러스 키토산 팻아웃,20180416,200400200141052
16786,엠에스바이오텍(주),줌마사랑4050,20150522,20040020020389
16787,엠에스바이오텍(주),줌마사랑4050플러스,20150522,20040020020388
16788,중부대학교 산학협력단,중부 홍삼농축액,20150522,200800200599
16789,(주)한국씨엔에스팜,중외 가르시니아 프리미엄,20150522,20040020007666
16790,(주)유유헬스케어,중외 엽산프리미엄골드,20150522,20040015107385
16791,콜마비앤에이치(주)푸디팜사업부문,중외 키토산골드,20150522,20060020003376
16792,극동에치팜(주),중외MSM100,20150522,20040020068268
16793,극동에치팜(주),중외가네존프리미엄,20160510,20040020068377
16794,극동에치팜(주),중외가르시니아플러스,20160803,20040020068404
16795,(주)한국씨엔에스팜,중외그린마테,20150522,20040020007761
16796,(주)뉴트리바이오텍,중외메가파워,20150522,20070017035158
16797,(주)케이지앤에프,중외메가파워프리미엄,20150522,2004001602072
16798,주식회사한미양행,중외베르데프로폴리스GOLD,20150522,20040015083456
16799,주식회사한미양행,중외복합오메가3플러스,20150522,20040015083641
16800,(주)한국씨엔에스팜,중외복합오메가3플러스,20150522,20040020007729
16801,(주)한국씨엔에스팜,중외복합홍경천,20150522,20040020007839
16802,(주)뉴트리바이오텍,중외슬림엔가르시니아에스라인티,20150522,20070017035114
16803,(주)네이처텍,중외슬림엔나이트CLA원데이,20150522,20040020004118
16804,(주)네이처텍,중외슬림엔나이트CLA이지,20150522,20040020004120
16805,(주)네이처텍,중외슬림엔데이가르시니아HCA원데이,20150522,2004002000497
16806,(주)네이처텍,중외슬림엔데이가르시니아HCA이지,20150522,2004002000496
16807,주식회사 노바렉스,중외오메가3골드,20150522,20040020008689
16808,엠에스바이오텍(주),중외이뮤너지,20150522,20040020020178
16809,(주)뉴트리바이오텍,중외제로팻가르시니아,20150522,2007001703579
16810,주식회사 노바렉스,중외키토산골드,20150522,20040020008730
16811,(주)서흥,중외파워루테인,20150522,20040020006591
16812,태웅식품(주),중외프로폴리스징크액,20150522,20040020003117
16813,(주)오투바이오,중요한날엔 발포비타민워터에너지,20170407,20130020008101
16814,콜마비앤에이치(주)푸디팜사업부문,쥐눈이콩펩타이드정제,20160317,20060020003923
16815,(주)한국씨엔에스팜,쥬네스,20150522,200400200071068
16816,광동제약주식회사,쥬니어칼슘,20150522,2004001701056
16817,엘라이프주식회사,쥬벨 365 다이어트,20150522,2004001507336
16818,한국바이오팜(주),쥬비스가 만든 비타민B를 그대로,20180508,20040020046539
16819,주)팜크로스,지 밸런스85 프로바이오틱스 패밀리,20170420,20040015110644
16820,(주)유유헬스케어,지-알피엠 지엠에이,20150522,20040015107445
16821,바산 고려홍삼(주),지-웰(G-Well),20150522,2004001706633
16822,(주)비피도,지5 프로바이오틱스,20150522,20040015070115
16823,금산홍삼랜드,지강인 고려홍삼분말,20150522,201100200565
16824,금산홍삼랜드,지강인 홍기생 파워,20150522,201100200563
16825,금산홍삼랜드,지강인고려홍삼정,20150522,201100200561
16826,금산홍삼랜드,지강인고려홍삼정(수출용),20170612,2011002005614
16827,금산홍삼랜드,지강인고려홍삼정골드,20150522,201100200562
16828,주식회사 토모,지구력 증진에 도움을 줄 수 있는 맨스타플러스,20170929,2004001704677
16829,(주)유유헬스케어,지구력 증진에 도움을 줄 수 있는 프로그램,20150522,20040015107531
16830,코스맥스바이오(주),지구력파워,20150522,20040020002775
16831,(주)이에스바이오텍,지구스피루리나,20150522,2004002002211
16832,(주)이에스바이오텍,지구스피루리나 에이,20150522,200400200228
16833,(주)이에스바이오텍,지구스피루리나 에이Ⅱ,20160622,2004002002214
16834,(주)이에스바이오텍,지구스피루리나 엘Ⅱ,20150522,200400200229
16835,(주)이에스바이오텍,지구스피루리나 파우더,20170106,2004002002216
16836,(주)이에스바이오텍,지구스피루리나에프,20160811,2004002002215
16837,(주)이에스바이오텍,지구스피루리나티,20150522,2004002002210
16838,(주)비피도,지근억 발효홍삼,20150522,2004001507053
16839,(주)비피도,지근억발효인삼,20150522,2004001507081
16840,(주)비피도,지근억비피더스,20150522,200400150703
16841,(주)비피도,지근억비피더스 피에이아이,20150522,20040015070107
16842,(주)비피도,지근억비피더스HYO,20170801,20040015070278
16843,(주)비피도,지근억비피더스골드,20150522,2004001507013
16844,(주)비피도,지근억비피더스골드(전량수출용),20160913,20040015070247
16845,(주)비피도,지근억비피더스베이비,20150522,200400150704
16846,(주)비피도,지근억비피더스베이비골드(전량수출용),20160927,20040015070248
16847,(주)비피도,지근억비피더스베이비브이엔,20150522,20040015070214
16848,(주)비피도,지근억비피더스베이비프리미엄,20150522,20040015070185
16849,(주)비피도,지근억비피더스베이비프리미엄(전량수출용),20150522,20040015070147
16850,(주)비피도,지근억비피더스베이비프리미움(전량수출용),20180511,20040015070288
16851,(주)비피도,지근억비피더스아이엠,20150522,20040015070160
16852,(주)비피도,지근억비피더스에스,20150522,20040015070121
16853,(주)비피도,지근억비피더스프로G,20151015,20040015070229
16854,(주)비피도,지근억비피더스프리미엄,20150522,20040015070186
16855,(주)비피도,지근억비피더스프리미움(전량수출용),20180629,20040015070290
16856,(주)비피도,지근억비피더스플러스,20150522,20040015070105
16857,(주)비피도,지근억비피더스피에이아이플러스,20150522,20040015070129
16858,(주)비피도,지근억비피두스프리미엄(전량수출용),20161226,20040015070254
16859,(주)비피도,지근억스무디유산균분말(전량수출용),20150522,20040015070201
16860,(주)비피도,지근억영양철분비타민,20150522,20040015070142
16861,(주)비피도,지근억칼디키즈,20150522,20040015070140
16862,종근당건강(주),지글루칸,20150522,20040020016431
16863,에스케이내추럴팜(주),지금당장다이어트,20161221,20040017106312
16864,한국바이오팜(주),지금은 예뻐질 시간-슬림엔 가르시니아,20180119,20040020046533
16865,동서바이오팜(주),지노라큐골드,20150522,20040017025282
16866,(주)메디오젠 충주공장,지노락토 에이치,20180730,2018001217423
16867,(주)삼진GNF,지니-슬림,20151014,2006001510948
16868,(주)한국씨엔에스팜,지니스 오메가3파워,20150522,20040020007848
16869,(주)한국씨엔에스팜,지니스오메가-3골드,20150522,200400200071177
16870,(주)한국씨엔에스팜,지니슬림정,20160308,200400200071617
16871,(주)한국씨엔에스팜,지니엽산플러스,20150522,20040020007797
16872,(주)유니쎌팜,지니케어 엠에스엠 파워풀,20160801,20040020028383
16873,(주)유니쎌팜,지니케어 엠에스엠 퓨어,20160805,20040020028384
16874,(주)메디오젠,지락 프로바이오틱스(전량 수출용),20160620,20040020029186
16875,(주)메디오젠,지락프로바이오틱스포뮬라,20160921,20040020029188
16876,(주)더존피에이치씨,지맥스롱(수출전용),20150522,20040017039405
16877,한국바이오팜(주),지메론F프로폴리스,20150522,20040020046380
16878,동서바이오팜(주),지메이톤프로폴리스,20150522,20040017025243
16879,한국바이오팜(주),지멜Q(프로폴리스추출물제품),20150522,2004002004660
16880,극동에치팜(주),지멜큐,20150522,20040020068245
16881,(주)더존피에이치씨,지바 스마트(ZIVA SMART),20161227,20040017039449
16882,(주)더존피에이치씨,지바(ZIVA),20161227,20040017039448
16883,(주)뉴트리바이오텍,"지방,탄수화물,단백질 대사와 에너지 생성에 필요한 메타볼릭",20150522,20070017035684
16884,(주)농협홍삼,지성이면 한삼인 브레인,20150522,2004002002766
16885,(주)농협홍삼,지성이면 한삼인 아이러브,20150522,2004002002767
16886,(주)농협홍삼,지성이면 한삼인 칼슘,20150522,2004002002763
16887,(주)농협홍삼,지성이면 한삼인 홍삼키튼,20150522,2004002002762
16888,(주)농협홍삼,지성이면 홍삼장원,20150522,2004002002760
16889,(주)농협홍삼,지성이면 홍삼장원 플러스,20150522,2004002002761
16890,(주)채움엔비티,지스타일 울트라 슬림핏 다이어트,20150522,2004002007064
16891,(주)채움엔비티,지스타일 카페다이어트,20150522,2004002007058
16892,극동에치팜(주),지쏘파워Ⅰ,20150522,20040020068255
16893,극동에치팜(주),지쏘파워Ⅱ,20150522,20040020068126
16894,코스맥스바이오(주),지아웃(G-OUT)(전량수출용),20170717,200400200022043
16895,(주)한국씨엔에스팜,지아이 프로바이오 식스[G.I Probio Six],20150522,200400200071347
16896,(주)쎌바이오텍,지아이 플로라,20150522,20040017017903
16897,(주)한국씨엔에스팜,지아이-3프로바이오틱스,20180730,200400200072003
16898,(주)뉴트리바이오텍,지아이-프로밸런스 프로바이오틱스(GI-ProBalance Probiotics),20150522,20070017035118
16899,(주)쎌바이오텍,지아이7,20150522,20040017017892
16900,(주)쎌바이오텍,지아이7 플러스,20180809,200400170171007
16901,(주)오투바이오,지아이밸런스,20161012,2013002000892
